 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
 -0.699999988     ,  0.500000000     ,  0.440499991     ,  -1.8267645349231911      ,   2.63372174E-04 ,   1.1128249999999626E-002 ,   1.59448478E-04 ,   1.12834787E-02 ,   7.2261499913129953E-002 ,   6.62059570E-03 ,   4.02816646E-02
 -0.699999988     ,  0.500000000     ,  0.450499982     ,  -1.8222029229949337      ,   2.51420104E-04 ,   1.0975249999999607E-002 ,   1.56083130E-04 ,  -8.90076067E-03 ,   6.7340999905462370E-002 ,   5.75153343E-03 ,   8.31870083E-03
 -0.699999988     ,  0.500000000     ,  0.460499972     ,  -1.8186444359256340      ,   2.28346442E-04 ,   1.1284249999999623E-002 ,   1.61055417E-04 ,  -3.06208730E-02 ,   6.4826999936508950E-002 ,   5.08750696E-03 ,   4.45972681E-02
 -0.699999988     ,  0.500000000     ,  0.470499992     ,  -1.8148587363722024      ,   2.15732754E-04 ,   1.1578874999999629E-002 ,   1.64274985E-04 ,  -1.85513999E-02 ,   6.2633124892250633E-002 ,   4.67148470E-03 ,  -2.34352518E-03
 -0.699999988     ,  0.500000000     ,  0.480499983     ,  -1.8115022242927767      ,   2.08888378E-04 ,   1.1740999999999637E-002 ,   1.65366509E-04 ,  -7.26561481E-03 ,   5.7443749940814449E-002 ,   3.94835649E-03 ,  -2.43213177E-02
 -0.699999988     ,  0.500000000     ,  0.490499973     ,  -1.8086093246218884      ,   1.83736876E-04 ,   1.1808749999999620E-002 ,   1.63363889E-04 ,  -5.02823107E-03 ,   5.5473749943543225E-002 ,   3.46458028E-03 ,   1.81826130E-02
-0.800000012     ,  0.500000000     ,   1.04999999E-02 ,  -2.0000000000000000      ,   0.00000000     ,   0.0000000000000000      ,   0.00000000     ,              NaN ,   1.0000000000000000      ,   0.00000000     ,  0.666666687    
 -0.800000012     ,  0.500000000     ,   2.04999987E-02 ,  -2.0000000000000000      ,   0.00000000     ,   0.0000000000000000      ,   0.00000000     ,              NaN ,   1.0000000000000000      ,   0.00000000     ,  0.666666687    
 -0.800000012     ,  0.500000000     ,   3.04999985E-02 ,  -2.0000000000000000      ,   0.00000000     ,   0.0000000000000000      ,   0.00000000     ,              NaN ,   1.0000000000000000      ,   0.00000000     ,  0.666666687    
 -0.800000012     ,  0.500000000     ,   4.05000001E-02 ,  -2.0000000000000000      ,   0.00000000     ,   0.0000000000000000      ,   0.00000000     ,              NaN ,   1.0000000000000000      ,   0.00000000     ,  0.666666687    
 -0.800000012     ,  0.500000000     ,   5.04999980E-02 ,  -1.9999999499999954      ,   9.80209069E-09 ,   1.2499999999999735E-007 ,   3.09375014E-09 ,  -3332.33325     ,  0.99999987499713894      ,   3.09389270E-09 ,  0.666666687    
