 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
        7327 , -0.31503906250000002      ,   9.9418306350708002E-002 ,   1.0543465614317946E-003
        7328 , -0.31540527343750002      ,   9.9598330259323117E-002 ,   7.3652341961846432E-004
        7329 , -0.31589355468750002      ,   9.9843353033065796E-002 ,   3.4134462475769387E-004
        7330 , -0.31679687499999998      ,  0.10046572685241699      ,   6.5916776657111084E-004
        7331 , -0.31115722656250000      ,   9.6937781572341924E-002 ,   7.4351206421855581E-004
        7332 , -0.30878906249999999      ,   9.5457625389099118E-002 ,   6.6837668418889828E-004
        7333 , -0.31018066406250000      ,   9.6292084455490118E-002 ,   5.0025060772899282E-004
        7334 , -0.31445312500000000      ,   9.9002146720886225E-002 ,   7.5861811637874949E-004
        7335 , -0.31042480468750000      ,   9.6460062265396121E-002 ,   6.0314312577249354E-004
        7336 , -0.31081542968749998      ,   9.6727007627487177E-002 ,   7.5485184788705306E-004
        7337 , -0.30715332031249998      ,   9.4431084394454953E-002 ,   5.4951384663584971E-004
        7338 , -0.30812988281249998      ,   9.5057433843612676E-002 ,   7.0880725979820258E-004
        7339 , -0.30976562499999999      ,   9.6029520034790039E-002 ,   4.6736001968385871E-004
        7340 , -0.30905761718750002      ,   9.5644050836563105E-002 ,   7.9650059342370114E-004
        7341 , -0.31162109375000002      ,   9.7196495532989508E-002 ,   5.5493414402004240E-004
        7342 , -0.31320800781250002      ,   9.8160654306411743E-002 ,   3.8373842835420779E-004
        7343 , -0.31125488281250002      ,   9.6932977437973022E-002 ,   3.3359602093687574E-004
        7344 , -0.31186523437500002      ,   9.7393774986267084E-002 ,   8.3656609058367637E-004
        7345 , -0.31188964843750000      ,   9.7395008802413946E-002 ,   7.4909999966624868E-004
        7346 , -0.30825195312499998      ,   9.5145082473754888E-002 ,   7.8634917736065263E-004
        7347 , -0.30935058593749998      ,   9.5786410570144656E-002 ,   5.5390968918813885E-004
        7348 , -0.30805664062499999      ,   9.4959247112274173E-002 ,   3.7720799446108039E-004
        7349 , -0.31442871093750002      ,   9.8923009634017942E-002 ,   3.5997107625000344E-004
        7350 , -0.31394042968750002      ,   9.8798316717147824E-002 ,   1.4982707798479739E-003
        7351 , -0.30778808593750001      ,   9.4966071844100955E-002 ,   1.4535374939441022E-003
        7352 , -0.31027832031250002      ,   9.6410113573074344E-002 ,   8.5923448204985181E-004
        7353 , -0.30864257812500001      ,   9.5394408702850347E-002 ,   8.3854794502256913E-004
        7354 , -0.31215820312499998      ,   9.7541260719299319E-002 ,   6.1573088169109697E-004
        7355 , -0.31203613281249998      ,   9.7482556104660029E-002 ,   7.2504952549935775E-004
        7356 , -0.31230468750000001      ,   9.7640013694763189E-002 ,   6.6122412681578202E-004
        7357 , -0.31345214843750002      ,   9.8344224691390994E-002 ,   5.7484582066530399E-004
        7358 , -0.31652832031250000      ,  0.10037974715232849      ,   1.1848099529743021E-003
        7359 , -0.31555175781250000      ,   9.9713450670242315E-002 ,   8.7836757302287710E-004
        7360 , -0.31694335937500001      ,  0.10056185722351074      ,   6.7977607250205296E-004
        7361 , -0.31975097656250001      ,  0.10235841870307923      ,   7.3582306504248185E-004
        7362 , -0.31550292968749999      ,   9.9766367673873896E-002 ,   1.4016814529896164E-003
        7363 , -0.31333007812500002      ,   9.8427140712738032E-002 ,   1.5712678432463177E-003
        7364 , -0.30783691406250002      ,   9.4961160421371454E-002 ,   1.2349672615526684E-003
        7365 , -0.31489257812499999      ,   9.9394500255584717E-002 ,   1.4822781085968746E-003
        7366 , -0.31396484375000000      ,   9.8939824104309085E-002 ,   2.2868812084198172E-003
        7367 , -0.31049804687499999      ,   9.6703243255615232E-002 ,   1.8387883901595931E-003
