 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
        3312 , -0.29691666666666666      ,   8.9100624999999989E-002 ,   1.1618742354603221E-003
        3313 , -0.29283333333333333      ,   8.7117499999999987E-002 ,   1.6865913555588730E-003
        3314 , -0.30349999999999994      ,   9.3404583333333319E-002 ,   1.5954733784596376E-003
        3315 , -0.30441666666666667      ,   9.4153541666666646E-002 ,   1.8321417787066415E-003
        3316 , -0.30166666666666675      ,   9.2119166666666655E-002 ,   1.3782579975988446E-003
        3317 , -0.30966666666666670      ,   9.6717916666666653E-002 ,   1.0178670223123121E-003
        3318 , -0.31241666666666662      ,   9.8645208333333331E-002 ,   1.2852281547776876E-003
        3319 , -0.30691666666666667      ,   9.5672708333333328E-002 ,   1.8208249053748055E-003
        3320 , -0.30041666666666667      ,   9.1651041666666655E-002 ,   1.7294668733866558E-003
        3321 , -0.30358333333333343      ,   9.3378541666666662E-002 ,   1.5008660320829207E-003
        3322 , -0.31241666666666668      ,   9.8605208333333305E-002 ,   1.2358454347840126E-003
        3323 , -0.31108333333333338      ,   9.7791458333333317E-002 ,   1.2575532554478638E-003
        3324 , -0.31091666666666662      ,   9.7490208333333314E-002 ,   1.0136231948129207E-003
        3325 , -0.31674999999999998      ,  0.10169895833333334      ,   1.6893777069474530E-003
        3326 , -0.31608333333333327      ,  0.10153937499999996      ,   2.0132117520165146E-003
        3327 , -0.31208333333333338      ,   9.9674791666666665E-002 ,   2.8133146965793050E-003
        3328 , -0.31683333333333336      ,  0.10167791666666665      ,   1.5982168629036584E-003
        3329 , -0.31775000000000003      ,  0.10248979166666668      ,   1.8823818375890311E-003
        3330 , -0.30874999999999997      ,   9.7013958333333344E-002 ,   2.0832048988963605E-003
        3331 , -0.31241666666666673      ,   9.9251458333333292E-002 ,   2.0336850046804222E-003
        3332 , -0.30750000000000000      ,   9.6116249999999973E-002 ,   1.9259260797500339E-003
        3333 , -0.29474999999999996      ,   8.8538958333333348E-002 ,   2.0511061309005283E-003
        3334 , -0.29941666666666666      ,   9.0854791666666684E-002 ,   1.4869771420848207E-003
        3335 , -0.29533333333333339      ,   8.8397083333333348E-002 ,   1.4509946289227797E-003
        3336 , -0.30033333333333329      ,   9.1869583333333324E-002 ,   2.0610769821769953E-003
        3337 , -0.29891666666666666      ,   9.0746458333333321E-002 ,   1.7225738687208798E-003
        3338 , -0.29916666666666664      ,   9.0512916666666679E-002 ,   1.2496571642823004E-003
        3339 , -0.30283333333333334      ,   9.3015000000000014E-002 ,   1.6135460822350547E-003
        3340 , -0.30741666666666667      ,   9.5688541666666654E-002 ,   1.4611540947548098E-003
        3341 , -0.30466666666666670      ,   9.3661666666666657E-002 ,   1.0368999456431803E-003
        3342 , -0.30316666666666664      ,   9.2806249999999993E-002 ,   1.1064472763008624E-003
        3343 , -0.30166666666666669      ,   9.2333333333333337E-002 ,   1.6426613108979178E-003
        3344 , -0.29958333333333337      ,   9.0832708333333331E-002 ,   1.3364627267709699E-003
        3345 , -0.29741666666666672      ,   8.9271874999999973E-002 ,   1.0064215481470902E-003
        3346 , -0.29483333333333323      ,   8.8014999999999982E-002 ,   1.3435872129367997E-003
        3347 , -0.30175000000000007      ,   9.1691458333333337E-002 ,   7.8814306706433265E-004
        3348 , -0.29983333333333345      ,   9.0553749999999988E-002 ,   8.0706453633960405E-004
        3349 , -0.29574999999999996      ,   8.8422708333333336E-002 ,   1.1785751970137546E-003
        3350 , -0.29433333333333334      ,   8.7647083333333320E-002 ,   1.2530522262818031E-003
